Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio
3/4/16,@pastpunditry,Nicole Hemmer,RT @erfagen: .@SciencEric I teach a lot of people everyday. Doesn't meet most of them! (Since they're all online!) #histcomm,705932681662566400,TweetDeck,890,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@jamiaw,jamiaw,RT @defactofecteau: How do we teach people we will never meet or see? #histcomm,705932760893005825,Twitter for iPhone,11336,7815,2,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/4/16,@GHAUmass,Umass GHA,RT @pastpunditry: Are teaching students & reaching “the public” the same process? Does entertainment play same role in each? @KathrynBrowne…,705932763774451712,Twitter for iPhone,68,100,2,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@GHAUmass,Umass GHA,"RT @juliegpeterson: ""Learning and entertainment are never mutually exclusive.""-@SciencEric #histcomm",705932779033399296,Twitter for iPhone,68,100,2,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@rebekkahrubin,Rebekkah Rubin,.@SciencEric doesn't meet most of the people he educates. #histcomm,705932779960320001,Twitter Web Client,492,1224,0,1,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@jamiaw,jamiaw,RT @erfagen: .@SciencEric I teach a lot of people everyday. Doesn't meet most of them! (Since they're all online!) #histcomm,705932788986474498,Twitter for iPhone,11336,7815,2,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/4/16,@AmandaMoniz1,Amanda Moniz,"RT @pastpunditry: ""Teaching is not a one-way conversation,"" @KathrynBrownell argues. #histcomm",705932944846811136,Twitter for iPhone,622,607,1,0,No,8/11/11,,"Asst director of the National History Center of the American Historical Association. Early American historian, of humanitarianism & of food. Former pastry chef."
3/4/16,@GHAUmass,Umass GHA,"RT @JimGrossmanAHA: Start w/ how students learn. Should lead to ""entertainment"" b/c meets students at their interests & goals.#histcomm ht…",705932946675470336,Twitter for iPhone,68,100,2,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@historycampaign,History Relevance,Understanding different ways to convey historical scholarship can only help students! #histcomm #historyrelevance https://t.co/dmxFFsBVl1,705932949359755265,Twitter for iPhone,110,59,3,5,No,11/3/15,,The History Relevance Campaign is a diverse group of history professionals working to make history a necessity.
3/4/16,@GHAUmass,Umass GHA,"RT @juliegpeterson: Interesting to think about teaching people you never meet, as in MOOCS, online tv shows, etc. @SciencEric @KathrynBrown…",705932986278158336,Twitter for iPhone,68,100,1,0,No,5/28/15,"Amherst, MA","The Graduate History Association is dedicated to building community, facilitating academic progress and offering profesional support to our members."
3/4/16,@pastpunditry,Nicole Hemmer,"“It sometimes takes a falsehood to convey a truth,” said one of Nixon’s advisers. Should we do the same? @KathrynBrownell asks. #histcomm",705932996893921280,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@pastpunditry,Nicole Hemmer,RT @historycampaign: Understanding different ways to convey historical scholarship can only help students! #histcomm #historyrelevance htt…,705933024630849537,TweetDeck,890,378,3,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@juliegpeterson,Julie Peterson,.@KathrynBrownell Ethics of entertainment and history? Conveying essence/ idea of history rather than full truth/hard facts #histcomm,705933053567377409,Twitter for iPhone,239,775,1,1,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@cameshascruggs,camesha scruggs,RT @JimGrossmanAHA: Crucial issue of how historical thinking generates questions different from conventional wisdoms. #histcomm #history ht…,705933058306936834,Mobile Web (M5),144,551,3,0,No,3/25/09,,"An aspiring historienne (yes, I made it gender appropriate) navigating through the academic journey"
3/4/16,@pastpunditry,Nicole Hemmer,"The importance is to shed some nuance while retaining the essential truth, argues @SciencEric #histcomm",705933153580425216,TweetDeck,890,378,1,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@erfagen,Erica Fagen,.@SciencEric there is an art to using nuance. Definitely agree! #histcomm,705933191069175808,Twitter for iPhone,1055,2055,0,3,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@rebekkahrubin,Rebekkah Rubin,There's an art to losing nuance & to knowing what to omit when communicating science.- @SciencEric #histcomm,705933227463147520,Twitter Web Client,492,1224,1,1,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@pastpunditry,Nicole Hemmer,Our last panel: @JulieThePH & @edward_l_ayers! #histcomm,705933245033144320,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@naomiprof,Naomi Weinberger,RT @historycampaign: Understanding different ways to convey historical scholarship can only help students! #histcomm #historyrelevance htt…,705933263924305920,Twitter Web Client,6228,5673,3,0,No,11/4/13,"SIPA, Columbia U",always intrigued by global insecurities
3/4/16,@defactofecteau,Katherine Fecteau,@amanda_lyons is the master of communication with incredible art! #histcomm,705933291610894336,Twitter for Android,46,104,1,1,No,2/14/14,,"Public History MA candidate at UMass Amherst studying American Revolutionary War era and material culture **Though she be but little, she is fierce!**"
3/4/16,@erfagen,Erica Fagen,RT @juliegpeterson: .@KathrynBrownell Ethics of entertainment and history? Conveying essence/ idea of history rather than full truth/hard f…,705933296321036288,Twitter for iPhone,1055,2055,1,0,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@juliegpeterson,Julie Peterson,Final convo of the evening btwn @JulieThePH and @edward_l_ayers on #histcomm in education,705933333558140928,Twitter for iPhone,239,775,0,2,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@jamiaw,jamiaw,.@SciencEric: There's an art of using nuance when tweeting science to know what to omit & still maintain meaning #histcomm,705933338805141504,Twitter for iPhone,11336,7815,2,3,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/4/16,@foundhistory,Tom Scheinfeldt,RT @allisonhorrocks: How can entertainment be a tool for communicating academic history? #histcomm learning and entertainment need not be m…,705933366294618113,Twitter for Android,6003,527,1,0,No,3/9/07,Connecticut,Associate Professor of Digital Media & Design and History / Director of Digital Humanities @UConn
3/4/16,@juliegpeterson,Julie Peterson,RT @defactofecteau: @amanda_lyons is the master of communication with incredible art! #histcomm,705933367469084672,Twitter for iPhone,239,775,1,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@pastpunditry,Nicole Hemmer,.@edward_l_ayers: We already talk to a public in places like museum. So how do new technologies allow us to reach those audiences? #histcomm,705933503037308928,TweetDeck,890,378,2,5,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@rebekkahrubin,Rebekkah Rubin,Last pair: @JulieThePH and @edward_l_ayers talking about education. #histcomm,705933604975742980,Twitter Web Client,492,1224,1,1,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@pastpunditry,Nicole Hemmer,.@JulieThePH talks about her impressive work at @brooklynhistory #histcomm,705933657593257984,TweetDeck,890,378,0,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@sheishistoric,Emily Esten,RT @rebekkahrubin: There's an art to losing nuance & to knowing what to omit when communicating science.- @SciencEric #histcomm,705933687507054592,Twitter for iPhone,405,882,1,0,No,9/12/13,UMass Amherst,"History/DH Major. Incurable reader. Proud travel lover. Constantly in search of numen. There's a million things I haven't done, but just you wait."
3/4/16,@juliegpeterson,Julie Peterson,".@JulieThePH Museum setting/archives as ""laboratory"" of history #histcomm",705933743928840192,Twitter for iPhone,239,775,2,2,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/4/16,@cameshascruggs,camesha scruggs,RT @JulieThePH: Says @cathystanton we can't think of a digital public as a mass public. It actually is many publics and must be tailored. #…,705933806813970433,Mobile Web (M5),144,551,5,0,No,3/25/09,,"An aspiring historienne (yes, I made it gender appropriate) navigating through the academic journey"
3/4/16,@pastpunditry,Nicole Hemmer,".@edward_l_ayers asks if museums really are our most trusted conveyors of history. @JulieThePH says, yeah, that’s right. #histcomm",705933827441598464,TweetDeck,890,378,3,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@pastpunditry,Nicole Hemmer,"RT @juliegpeterson: .@JulieThePH Museum setting/archives as ""laboratory"" of history #histcomm",705933841719009280,TweetDeck,890,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@erfagen,Erica Fagen,RT @pastpunditry: .@edward_l_ayers: We already talk to a public in places like museum. So how do new technologies allow us to reach those a…,705933858785632256,Twitter for iPhone,1055,2055,2,0,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/4/16,@rebekkahrubin,Rebekkah Rubin,Discussing statistics that history institutions are the most trusted among public institutions. #histcomm,705933872891035648,Twitter Web Client,492,1224,0,2,No,8/21/10,"Northampton, MA","Tweets about #publichistory, women's history, Victorian literature, P.G. Wodehouse, and vegan baked goods."
3/4/16,@JimGrossmanAHA,Jim Grossman,"@JulieThePH Museum as ""ground zero of education.""Students learn how historical thinking happens and how history is built. #histcomm",705933906051264513,Twitter Web Client,2241,368,3,2,No,10/29/13,"Washington, DC","Historian; Executive Director, American Historical Association (tweets reflect personal, not institutional perspective). #Everythinghasahistory"
3/4/16,@defactofecteau,Katherine Fecteau,Making vs. Ingesting history #histcomm,705933968839942145,Twitter for Android,46,104,1,1,No,2/14/14,,"Public History MA candidate at UMass Amherst studying American Revolutionary War era and material culture **Though she be but little, she is fierce!**"
3/4/16,@pastpunditry,Nicole Hemmer,.@JulieThePH says the challenge is to show visitors that they’re “not just ingesting history but making history.” #histcomm,705934021138759680,TweetDeck,890,378,3,3,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/4/16,@pastpunditry,Nicole Hemmer,"RT @JimGrossmanAHA: @JulieThePH Museum as ""ground zero of education.""Students learn how historical thinking happens and how history is buil…",705934040973643776,TweetDeck,890,378,3,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
